gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2626922395				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915741				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				5211a612-e4d8-4b90-9ebb-eee2ef6e1c8b		s.n.	H. Olmo															PRESENT							Accession #: DAV202199																							Date Unknown	Unknown cultivar.										NORTH_AMERICA				US	California	Sonoma		California. Sonoma County: Italian Swiss Colony near Cloverdale.									38.764079	-122.979374	1500.0											Copied from existing record																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.066Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.066Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.49_1	Sonoma			LC
2626922394				CC_BY_NC_4_0	2023-04-12T00:18:41Z		https://cch2.org/portal/collections/individual/index.php?occid=3915723				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				99cf0687-9d7f-44c3-a6a3-a7ea06e46ddf		s.n.	H. Olmo															PRESENT							Accession #: DAV202209																1935-10-10		283	283	1935	10	10	10 Oct 1935											NORTH_AMERICA				US	California	Alameda		California. Alameda County: Cresta Blanca Vineyard in Livermore.									37.6278499	-121.756021	1.0											Terrain Navigator (CCH)																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.064Z						COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.064Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.1_1	Alameda			LC
2626922392				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915697				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				9be31348-d3ca-4348-b625-095ab3a1ab16		s.n.	H. Olmo															PRESENT							Accession #: DAV202226																1938				1938			1938											NORTH_AMERICA				US	California	Sonoma		California. Sonoma County: Sink Vineyard in Cloverdale.									38.804088	-123.016453	3700.0											Copied from existing record																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.063Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.063Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.49_1	Sonoma			LC
2626922387				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915606				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				0de81d15-5b1a-4705-8008-b896eee6e8f7	DAV202852	s.n.	H. Olmo															PRESENT							Accession #: DAV202852	Tissue samples for DNA analysis of pathogen bacteria by Adrien RIEUX (CIRAD - FRANCE) in collaboration with Rodrigo Almeida (UC Berkeley), Feb 2022.; Cultivar Barbera.															1939				1939			1939-40											NORTH_AMERICA				US	California	Napa		California. Napa County: Miroglio Vineyard in St. Helena.									38.5102751	-122.4705389	3.0											Terrain Nav. Pro. (CCH)																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.060Z						COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.060Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.28_1	Napa			LC
2626921407				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3916025				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				9257dcf1-18a9-419f-96b5-8a126822551e		s.n.	H. Olmo															PRESENT							Accession #: DAV201705																1937				1937			1937											NORTH_AMERICA				US	California	San Bernardino		California. San Bernardino County: USDA Experimental Vineyard in Guasti (B2 Row 69).									34.06981	-117.59719	1.0											RSA:2009																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.084Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.084Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.36_1	San Bernardino			LC
2626921406				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3916007				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				c9305a46-c9c4-461c-927e-9992a6e803f2		s.n.	H. Olmo															PRESENT							Accession #: DAV201723																1937				1937			1937	Synonymous with Blue Portuguese.										NORTH_AMERICA				US	California	San Bernardino		California. San Bernardino County: USDA Experimental Vineyard in Guasti (B2 Row 62).									34.06947	-117.59643	1.0											RSA:2009																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.083Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.083Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.36_1	San Bernardino			LC
2626921405				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915981				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				6a9f626f-5b64-4dcb-a55b-e196906bc369		s.n.	H. Olmo															PRESENT							Accession #: DAV201851																1937				1937			1937											NORTH_AMERICA				US	California	San Bernardino		California. San Bernardino County: USDA Experimental Vineyard in Guasti (B2 Row 43).									34.0698	-117.5972	1.0											Copied from existing record																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.082Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.082Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.36_1	San Bernardino			LC
2626921404				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915963				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				6863f3e8-65bc-406c-a301-6df6ff55958d		s.n.	H. Olmo															PRESENT							Accession #: DAV201834																1937				1937			1937											NORTH_AMERICA				US	California	San Bernardino		California. San Bernardino County: USDA Experimental Vineyard in Guasti (B2 Row 138).									34.06981	-117.59719	1.0											RSA:2009																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.082Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.082Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.36_1	San Bernardino			LC
2626921394				CC_BY_NC_4_0	2023-04-12T00:18:41Z		https://cch2.org/portal/collections/individual/index.php?occid=3915729				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				b63cbdd8-8c8b-4183-a98a-19bfc2817da1		s.n.	H. Olmo															PRESENT							Accession #: DAV202206																1937				1937			1937											NORTH_AMERICA				US	California	Alameda		California. Alameda County: Rieher Vineyard in Irvington.									37.5337706	-121.9248236	1.0											Terrain Navigator (CCH)																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.075Z						COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.075Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.1_1	Alameda			LC
2626921389				CC_BY_NC_4_0	2023-05-18T12:51:10Z		https://cch2.org/portal/collections/individual/index.php?occid=3915611				cc54a5fd-2e20-4ea6-8871-b2af436d9de3		DAV	Herbarium			PRESERVED_SPECIMEN				05762e12-4030-4e02-8826-02c30ef311db		s.n.	H. Olmo															PRESENT							Accession #: DAV202857																1939				1939			1939-40	Unidentified cultivar; yellow foliage; very large vine type.										NORTH_AMERICA				US	California	Kern		California. Kern County: Calleri Vineyard off Old River Road (southwest of Bakersfield).									35.26513	-119.11228	4.0											RSA:2009																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			c267909d-184f-4138-9e67-a074d478d52b	US	2024-04-29T10:39:48.067Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T10:39:48.067Z	2024-04-22T17:05:27.379Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.15_1	Kern			LC
2610075892				CC_BY_NC_4_0	2023-04-12T00:18:41Z		https://cch2.org/portal/collections/individual/index.php?occid=3805732				3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PRESERVED_SPECIMEN				d4154a26-d9f4-4833-ac11-d0659219835f	RSA0139500	15462	R. G. Swinney							fruits				introduced				PRESENT	herbarium sheet		herbariumSpecimenDuplicate: https://cch2.org/portal/collections/individual/index.php?guid=UCR-BPS-273574			Dominants incl. Vitis, Vinca major, and Alnus rhombifolia	RSA accession: 867991	Abundant 2.2 m liana.															2011-07-07		188	188	2011	7	7		Along stream on canyon bottom not burned in 2009 Station Fire; alder woodland surrounded by chaparral and coastal sage scrub.										NORTH_AMERICA				US	California	Los Angeles		San Gabriel Mountains. Camp Colby (Colby Ranch), central camp area.; Chilao Flat 7.5'		3600ft.							34.30083	-118.11222												Specimen label																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			9781ce05-2379-4a10-ab3b-c91346510df8	US	2024-05-02T03:28:21.096Z	1098.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-05-02T03:28:21.096Z	2024-05-02T03:02:37.860Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.19_1	Los Angeles			LC
2609136573				CC_BY_NC_4_0	2020-04-20T14:35:08Z		https://www.inaturalist.org/observations/42403299	rehr2150					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/42403299	42403299		rehr2150															PRESENT																							2020-04-17T10:27:05	10:27:05-07:00	108	108	2020	4	17	Fri Apr 17 2020 10:27:05 GMT-0700 (PDT)											NORTH_AMERICA				US	Idaho				N Compton St, Post Falls, ID, US								47.7256	-116.950567	10.0																															95981634				rehr2150		2020-04-17T17:27:32				79519								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-05-13T12:02:23.441Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-05-13T12:02:23.441Z	2024-05-12T22:01:40.760Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.13_1	Idaho	USA.13.28_1	Kootenai			LC
2574016731				CC_BY_NC_4_0	2020-09-24T17:44:47Z		https://www.inaturalist.org/observations/38200734	stuartwier					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/38200734	38200734		stuartwier															PRESENT								Cultivated															2019-07-06T11:46:07	11:46:07-06:00	187	187	2019	7	6	2019-07-06 11:46:07 AM MDT											NORTH_AMERICA				US	Colorado				Boulder, CO 80303, USA								39.983626	-105.182056	10.0																															85641832				stuartwier		2020-02-02T00:45:00				79519								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-05-13T11:42:33.916Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-05-13T11:42:33.916Z	2024-05-12T22:01:40.760Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.6_1	Colorado	USA.6.7_1	Boulder			LC
2565958954				CC_BY_NC_4_0	2023-04-12T00:18:41Z		https://cch2.org/portal/collections/individual/index.php?occid=3784548				9a7f2f77-3288-4d40-8baa-2f55b8450b7f		CSLA				PRESERVED_SPECIMEN				f09c6014-ad80-4a90-8c72-97bd6bf56a25	CSLA019930	20	Donna Panico														reviewed - high confidence	PRESENT								Cultivated perennial vine 4 ft. high with cream-colored flowers															1972-04-30		121	121	1972	4	30		Growing in grape field in sandy soil in sun										NORTH_AMERICA				US	California	Riverside		Ca. 12 mi. W of San Bernardino, 1 rd. mi. So. of Hwy. 10 on Hwy. 71		950 ft.							33.5566	-117.2668	1600.0								JeannieGregory (2021-01-29 16:51:17)			georef batch tool 2021-01-29	point is at described locale																													34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			49e223ed-ab24-478f-b5e8-4a15af5a8f6c	US	2024-04-29T09:18:48.329Z	290.0					CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-04-29T09:18:48.329Z	2024-04-22T17:06:04.513Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.33_1	Riverside			LC
2464624166				CC_BY_NC_4_0	2023-04-12T00:18:41Z		https://cch2.org/portal/collections/individual/index.php?occid=3716698				6a942843-3cb1-4643-a475-24df2d2ba49f		CHSC	VascularPlants			PRESERVED_SPECIMEN				c0f20f28-80f6-48d9-ae07-c49ca0b7c99c	CHSC121862	24250	Peter F. Zika															PRESENT								c. 1(2) nodes without tendrils; leaves turn yellow; not glaucous; fruit globose to subglobose, faintly glaucous, purplish, 7.5-10 x 9-11 mm wide; flesh sweet, not easily squeezed out of skin (but seeds are); 1-4 sd/frt; seed 4.7-5.5 x 2.7-4.2 mm w.															2008-10-31		305	305	2008	10	31	31 Oct 2008	Bird-sown weed, crack in concrete curb, full sun.										NORTH_AMERICA				US	Washington	King		Junction of 22nd Avenue East and E Louisa Street, Montlake, Seattle.									47.641667	-122.303333																																										34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	US	2024-05-01T13:27:47.010Z	25.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-05-01T13:27:47.010Z	2024-05-01T13:25:31.951Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.48_1	Washington	USA.48.17_1	King			LC
2459166638				CC_BY_NC_4_0	2016-05-20T19:58:37Z		https://cch2.org/portal/collections/individual/index.php?occid=236696				3818da9e-b6a4-11e8-b408-001a64db2964		UCSC				PRESERVED_SPECIMEN				4105849f-050b-4586-a187-ec2dbae2002a	UCSC100006923	AK00-043	Al Keuter															PRESENT		Plants of Santa CruzCounty					8454	Growing on very old arbor along edge of road, behind fence with various non-natives including Jersey cudweed (Pseudognaphalium luteoalbum).															2012-11-06		311	311	2012	11	6	6-Nov-12											NORTH_AMERICA				US	California	Santa Cruz		Near caretaker's cabin, Quail Hollow Ranch County Park		156 m							37.08358	-122.06094												GPS																														34948								Vitis vinifera L.							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Vitales|Vitaceae|Vitis	Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2024-05-01T13:24:38.265Z	156.0					CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera		DWC_ARCHIVE	2024-05-01T13:24:38.265Z	2024-05-01T13:24:15.640Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz			LC
